convo_id,msg_count_5min,tokens_5min,avg_tokens_per_msg,model_tier,user_tier,total_cost_usd,msg_count_5min_norm,tokens_5min_norm,avg_tokens_per_msg_norm,model_tier_norm,user_tier_norm,response_time_sec,cost_per_message,cost_per_token,engagement_intensity,model_user_interaction,log_tokens,log_cost,question_type,high_cost_flag,cost_class,cost_per_message_norm,cost_per_token_norm,engagement_intensity_norm,model_user_interaction_norm,log_tokens_norm,log_cost_norm,conversation_success
DU582,3,2517,839.0,2,3,1.01,0.05555555556,0.8290935149,0.5730998415,0.5,1.0,8.483800938925711,0.33666666666666667,0.0004012713547874454,2517.0,0.5,7.831220214604293,0.6981347220709844,technical,1,2,0.450348329200614,0.5078383932778698,0.8290935148098105,0.5,0.9354274478508637,0.6653017681040468,0
FN583,3,919,306.3333333,2,1,0.37,0.05555555556,0.256538875,0.2042507183,0.5,0.0,4.213036976491877,0.12333333333333334,0.0004026115342763874,918.9999998999999,0.0,6.824373670043086,0.31481073984003355,technical,0,1,0.1631833746605266,0.5109880376980611,0.25653887490100036,0.0,0.5606585127419019,0.27826169962253416,0
DT584,12,393,32.75,3,1,0.24,0.5555555556,0.06807595844,0.01480583851,1.0,0.0,3.0001478204961867,0.02,0.0006106870229007634,393.0,0.0,5.976350909297934,0.2151113796169455,technical,0,0,0.024087849805171802,0.9999999999999998,0.06807595843295765,0.0,0.24500704757137992,0.1775958164609163,0
MH585,9,2934,326.0,3,1,1.76,0.3888888889,0.9785023289,0.2178690526,1.0,0.0,8.18228974877674,0.19555555555555557,0.0005998636673483299,2934.0,0.0,7.984462732262196,1.0152306797290587,technical,1,2,0.2604006769787854,0.9745633165521876,0.9785023288442491,0.0,0.9924674560490319,0.9854717727380078,1
ZP586,7,2120,302.8571429,2,1,0.85,0.2777777778,0.6868505912,0.2018436035,0.5,0.0,4.847441961769838,0.12142857142857143,0.0004009433962264151,2120.0000003,0.0,7.659642954564682,0.6151856390902335,technical,0,2,0.16061940185213297,0.5070676361812825,0.6868505912442242,0.0,0.8715628724780777,0.5815485456458558,0
OD587,8,768,96.0,1,1,0.15,0.3333333333,0.2024364027,0.05860378665,0.0,0.0,3.5972970856443522,0.01875,0.00019531249999999998,768.0,0.0,6.645090969505644,0.13976194237515868,technical,0,0,0.022405242649663478,0.02380087209302323,0.20243640270853197,0.0,0.4939258143711114,0.10151591355378778,0
VC588,19,1480,77.89473684,2,3,0.59,0.9444444444,0.4575420996,0.04606665816,0.5,1.0,3.810650781341749,0.031052631578947366,0.0003986486486486486,1479.99999996,0.5,7.300472814267799,0.4637340162321401,technical,0,1,0.03896563939071909,0.5016745981862258,0.4575420995587572,0.5,0.7378723793943855,0.42862869403240855,1
AS589,20,2162,108.1,3,2,1.3,1.0,0.7018989609,0.06698252455,1.0,0.5,6.762614621144876,0.065,0.0006012950971322849,2162.0,0.5,7.679251425953058,0.832909122935104,technical,1,2,0.08466170740347148,0.9779274143235159,0.7018989608956002,0.5,0.8788615477141724,0.8013827224873697,0
PT590,5,464,92.8,3,3,0.28,0.1666666667,0.09351486922,0.05638792208,1.0,1.0,2.689035349092172,0.05600000000000001,0.000603448275862069,464.0,1.0,6.142037405587356,0.2468600779315258,technical,0,0,0.07254693588381156,0.982987742009394,0.09351486921579973,1.0,0.3066789598520967,0.20965229854783823,1
VW591,7,1129,161.2857143,2,1,0.45,0.2777777778,0.3317807238,0.1038113808,0.5,0.0,6.337431875350042,0.0642857142857143,0.00039858281665190433,1129.0000000999999,0.0,7.029972911706386,0.37156355643248307,technical,0,1,0.08370021760032388,0.5015198820583293,0.33178072376698087,0.0,0.6371867674929228,0.3355646992747349,0
OC592,3,2284,761.3333333,2,3,0.91,0.05555555556,0.7456108922,0.5193189618,0.5,1.0,6.780181383097673,0.30333333333333334,0.0003984238178633976,2283.9999999,0.5,7.734121303328305,0.6471032420585385,technical,1,2,0.40547880505372536,0.5011462084935794,0.745610892064091,0.5,0.899285241498057,0.6137755698114757,0
YU593,2,1598,799.0,3,2,0.96,0.0,0.4998208527,0.5454015343,1.0,0.5,6.104460219660006,0.48,0.0006007509386733417,1598.0,0.5,7.377133712833954,0.6729444732424258,technical,1,2,0.6432872830322351,0.9766485515532288,0.4998208527051364,0.5,0.7664071382166995,0.6398673155688085,0
MA594,3,589,196.3333333,1,2,0.12,0.05555555556,0.138301684,0.1280803737,0.0,0.5,4.652581957138679,0.04,0.00020373514431239388,588.9999998999999,0.0,6.380122536899765,0.11332868530700317,technical,0,0,0.05100956429330499,0.04359548533749974,0.138301683938495,0.0,0.3952991290419452,0.07482640259153242,0
YZ595,4,1393,348.25,2,2,0.56,0.1111111111,0.4263704765,0.2332762359,0.5,0.5,6.276758741172711,0.14,0.00040201005025125634,1393.0,0.25,7.2399325913204695,0.44468582126144574,technical,0,1,0.18561813673397096,0.5095744503247133,0.4263704765011558,0.25,0.7153380666852751,0.4093958387255237,0
ED596,12,1397,116.4166667,2,2,0.56,0.5555555556,0.4278036546,0.07274146424,0.5,0.5,2.8694903666359393,0.04666666666666667,0.00040085898353614893,1397.0000003999999,0.25,7.242797922793756,0.44468582126144574,technical,0,1,0.05998346912268272,0.5068692523371154,0.42780365471674636,0.25,0.7164046018298591,0.4093958387255237,1
BN597,16,959,59.9375,2,2,0.38,0.7777777778,0.2708706557,0.03363203163,0.5,0.5,3.967457316729533,0.02375,0.0003962460896767466,959.0,0.25,6.866933284461882,0.32208349916911333,technical,0,1,0.029135671271696778,0.49602818550608146,0.2708706556595578,0.25,0.5765000741601134,0.2856049638044258,0
ES598,2,636,318.0,1,2,0.13,0.0,0.1551415263,0.2123293912,0.0,0.5,6.417122472755552,0.065,0.00020440251572327044,636.0,0.0,6.456769655572163,0.12221763272424921,technical,0,0,0.08466170740347148,0.04516391901209804,0.1551415263235298,0.0,0.42382875870516656,0.08380152279422992,0
YX599,6,1947,324.5,1,3,0.39,0.2222222222,0.6248656396,0.2168303661,0.0,1.0,3.007014950455579,0.065,0.00020030816640986132,1947.0,0.0,7.5745584842024805,0.3293037471426004,technical,0,1,0.08466170740347148,0.035541518001115935,0.6248656395109377,0.0,0.8398926874591193,0.2928952075659765,0
OL600,12,353,29.41666667,1,1,0.07,0.5555555556,0.05374417771,0.01249764625,0.0,0.0,2.2407179089796108,0.005833333333333334,0.000198300283286119,353.00000004000003,0.0,5.869296913133774,0.06765864847381481,technical,0,0,0.005018302042744125,0.030822659124918883,0.05374417772456151,0.0,0.20515935443648825,0.02871362331642658,0
FI601,19,613,32.26315789,1,2,0.12,0.9444444444,0.1469007524,0.01446872096,0.0,0.5,3.651591403530663,0.00631578947368421,0.00019575856443719412,612.99999991,0.0,6.419994928147142,0.11332868530700317,technical,0,0,0.005667729365922776,0.02484919761751203,0.14690075237571476,0.0,0.41014045087867057,0.07482640259153242,0
CU602,9,738,82.0,3,1,0.44,0.3888888889,0.1916875672,0.04890937916,1.0,0.0,2.811572317876899,0.04888888888888889,0.0005962059620596206,738.0,0.0,6.6052979209482015,0.36464311358790924,technical,0,1,0.0629747707324753,0.9659671015314804,0.191687567166486,0.0,0.4791140255109614,0.32857716706530365,0
LX603,8,1879,234.875,3,2,1.13,0.3333333333,0.6005016123,0.1547688467,1.0,0.5,6.559911922960682,0.14125,0.0006013837147418839,1879.0,0.5,7.539027055823995,0.7561219797213337,technical,1,2,0.18730074388947923,0.9781356804266066,0.6005016122823001,0.5,0.8266671610387961,0.7238511759480994,0
QI604,19,2722,143.2631579,2,3,1.09,0.9444444444,0.9025438911,0.09133152322,0.5,1.0,6.430496508930252,0.05736842105263158,0.0004004408523144747,2722.0000001000003,0.5,7.909489492673759,0.7371640659767197,technical,1,2,0.07438894792773645,0.5058865745091674,0.9025438910496207,0.5,0.9645608785134527,0.7047094770873138,1
RY605,5,2303,460.6,2,2,0.92,0.1666666667,0.752418488,0.3110738561,0.5,0.5,4.58788012538429,0.184,0.00039947894051237516,2303.0,0.25,7.742402021815782,0.6523251860396903,technical,1,2,0.24484590860786395,0.5036259219882198,0.7524184879432162,0.25,0.902367494763217,0.619048137273362,0
UX606,12,2200,183.3333333,2,3,0.88,0.5555555556,0.7155141526,0.1190784239,0.5,1.0,4.09853912392772,0.07333333333333333,0.0004,2199.9999995999997,0.5,7.696667081526462,0.6312717768418579,technical,0,2,0.09587908844019365,0.5048504983388704,0.7155141524388738,0.5,0.885344011927538,0.5977906284416059,0
WJ607,15,2253,150.2,3,3,1.35,0.7222222222,0.7345037621,0.0961349928,1.0,1.0,5.943526640855336,0.09000000000000001,0.0005992010652463382,2253.0,1.0,7.720461694599722,0.8544153281560676,technical,1,2,0.11831385051363798,0.973006091545713,0.7345037620398063,1.0,0.8942008549598413,0.8230974169164915,0
GU608,16,546,34.125,1,1,0.11,0.7777777778,0.1228950197,0.01575796782,0.0,0.0,2.8132160390094123,0.006875,0.00020146520146520147,546.0,0.0,6.304448802421981,0.10436001532424277,technical,0,0,0.006420474672334395,0.03826074257967943,0.12289501969739196,0.0,0.3671318129408436,0.06577078696291186,0
KJ609,11,1297,117.9090909,3,1,0.78,0.5,0.3919742028,0.07377490487,1.0,0.0,4.15113449519271,0.07090909090909091,0.0006013878180416345,1296.9999999,0.0,7.168579897264035,0.5766133643039938,technical,0,2,0.09261585032041993,0.9781453238626319,0.39197420273077926,0.0,0.6887791304569748,0.5426023367813155,0
RR610,15,1016,67.73333333,3,3,0.61,0.7222222222,0.2912934432,0.03903031628,1.0,1.0,7.003537053454644,0.04066666666666666,0.0006003937007874016,1015.9999999499998,1.0,6.92461239604856,0.4762341789963716,technical,0,1,0.05190695477624276,0.9758089831794281,0.2912934431715303,1.0,0.5979694225371204,0.44125003805617824,0
ZS611,6,1648,274.6666667,1,3,0.33,0.2222222222,0.5177355786,0.1823228918,0.0,1.0,6.488266928105945,0.055,0.00020024271844660196,1648.0000002000002,0.0,7.407924322559599,0.2851789422336624,technical,0,0,0.07120085015940489,0.035387704415701715,0.5177355786802054,0.0,0.7778680346964748,0.24834264027213235,0
YL612,10,1095,109.5,1,1,0.22,0.4444444444,0.3195987101,0.0679519653,0.0,0.0,5.143641492716897,0.022,0.00020091324200913243,1095.0,0.0,6.999422467507961,0.1988508587451652,technical,0,0,0.026780021253985122,0.0369635461702999,0.3195987101168327,0.0,0.6258152655483644,0.16117766000973158,0
SJ613,13,1507,115.9230769,1,1,0.3,0.6111111111,0.4672160516,0.07239967424,0.0,0.0,3.478492666689527,0.023076923076923075,0.00019907100199071002,1506.9999997,0.0,7.318539548567902,0.26236426446749106,technical,0,0,0.028229652034115368,0.03263397610707064,0.46721605145344197,0.0,0.7445971884639713,0.2253067884748857,0
WL614,13,879,67.61538462,2,1,0.35,0.6111111111,0.2422070942,0.03894864179,0.5,0.0,4.8620487419023215,0.02692307692307692,0.00039817974971558586,879.00000006,0.0,6.779921907472252,0.30010459245033805,technical,0,0,0.033406904820294826,0.5005726078033401,0.2422070942355996,0.0,0.544112654972039,0.26341298533213103,0
LW615,12,611,50.91666667,2,1,0.24,0.5555555556,0.1461841634,0.02738548633,0.5,0.0,2.0421152665161664,0.02,0.0003927986906710311,611.00000004,0.0,6.416732282512326,0.2151113796169455,technical,0,0,0.024087849805171802,0.4879262251850079,0.14618416338615664,0.0,0.4089260272539357,0.1775958164609163,1
VA616,12,1668,139.0,2,3,0.67,0.5555555556,0.524901469,0.08837946681,0.5,1.0,7.323343355460588,0.05583333333333334,0.00040167865707434056,1668.0,0.5,7.419979923661835,0.5128236264286637,technical,0,1,0.07232258826307711,0.5087956213102607,0.5249014689699103,0.5,0.7823553766966924,0.4781941972957709,0
SF617,18,1568,87.11111111,3,2,0.94,0.8888888889,0.4890720172,0.05244860729,1.0,0.5,6.649964390451608,0.05222222222222222,0.0005994897959183673,1567.99999998,0.5,7.358193752733032,0.6626879730752367,technical,1,2,0.06746172314716416,0.9736846565868869,0.4890720171559246,0.5,0.7593572965934934,0.6295113850476188,0
IF618,6,1612,268.6666667,1,3,0.32,0.2222222222,0.504836976,0.1781681457,0.0,1.0,6.326986375640541,0.05333333333333334,0.00019851116625310174,1612.0000002000002,0.0,7.385851078125209,0.2776317365982795,technical,0,0,0.06895737395206046,0.03131826912772151,0.5048369760297502,0.0,0.7696519203781986,0.2407222691986556,0
BS619,20,693,34.65,1,3,0.14,1.0,0.1755643139,0.0161215081,0.0,1.0,5.085626816682112,0.007000000000000001,0.00020202020202020205,693.0,0.0,6.542471960506805,0.1310282624064041,technical,0,0,0.006588735387885229,0.03956508607671405,0.1755643138534171,0.0,0.45572891442426533,0.0926975660203799,1
UG620,8,1364,170.5,2,1,0.55,0.3333333333,0.4159799355,0.1101918837,0.5,0.0,6.719396457280322,0.06875,0.00040322580645161296,1364.0,0.0,7.21890970761906,0.4382549309311553,technical,0,1,0.08970952886999646,0.5124316793484085,0.41597993547717804,0.0,0.707512918175548,0.402902604935802,0
CI621,14,640,45.71428571,2,2,0.26,0.6666666667,0.1565747044,0.0237830577,0.5,0.5,3.442908601621138,0.018571428571428572,0.00040625000000000004,639.99999994,0.25,6.46302945692067,0.23111172096338664,technical,0,0,0.022164870198876575,0.5195390365448505,0.15657470437430493,0.25,0.42615878516058414,0.1937512711089979,0
PX622,5,1125,225.0,2,3,0.45,0.1666666667,0.3303475457,0.1479308271,0.5,1.0,5.776448646358865,0.09,0.0004,1125.0,0.5,7.026426808699636,0.37156355643248307,technical,0,1,0.11831385051363796,0.5048504983388704,0.3303475456588787,0.5,0.6358668352204178,0.3355646992747349,0
AO623,6,1213,202.1666667,3,3,0.73,0.2222222222,0.3618774633,0.1321197101,1.0,1.0,3.7715920302029096,0.12166666666666666,0.0006018136850783182,1213.0000002000002,1.0,7.101675971619444,0.5481214085096876,technical,0,1,0.16093989845318216,0.9791461821408711,0.3618774633205391,1.0,0.6638761170793406,0.5138341692964111,0
EE624,16,2054,128.375,1,1,0.41,0.7777777778,0.663203153,0.08102210398,0.0,0.0,7.480121339990449,0.025625,0.00019961051606621225,2054.0,0.0,7.628031126930335,0.3435897043900769,technical,0,1,0.03165958200495926,0.03390192380477919,0.6632031529442348,0.0,0.8597963018488506,0.30731965823354757,0
KC625,19,1983,104.3684211,2,2,0.79,0.9444444444,0.6377642422,0.06439856406,0.5,0.5,4.4838765684613335,0.041578947368421056,0.00039838628340897633,1983.0000009,0.25,7.592870287844818,0.5822156198526637,technical,0,2,0.053134962805526036,0.5010579962907302,0.6377642424838578,0.25,0.8467087163644518,0.5482589026934941,0
NS626,4,2310,577.5,3,1,1.39,0.1111111111,0.7549265496,0.3920221586,1.0,0.0,5.903025444150343,0.3475,0.0006017316017316017,2310.0,0.0,7.745435610274381,0.8712933659434192,technical,1,2,0.4649309245483528,0.97895327264098,0.7549265495696935,0.0,0.9034966586088191,0.8401390767235065,0
NX627,13,1156,88.92307692,3,2,0.69,0.6111111111,0.3414546757,0.05370331693,1.0,0.5,4.133135628242646,0.05307692307692307,0.0005968858131487889,1155.99999996,0.5,7.053585727193677,0.5247285289349821,technical,0,1,0.06861222376631515,0.9675648645231003,0.34145467570466104,0.5,0.6459759417349149,0.49021451038574376,1
GD628,6,519,86.5,2,2,0.21,0.2222222222,0.1132210677,0.05202543871,0.5,0.5,5.530709846030515,0.034999999999999996,0.00040462427745664736,519.0,0.25,6.253828811575473,0.1906203596086497,technical,0,0,0.04427913567127169,0.515718318514393,0.11322106770955061,0.25,0.34829001409150795,0.15286737133200745,0
RH629,14,2226,159.0,1,1,0.45,0.6666666667,0.7248298101,0.1022286204,0.0,0.0,5.503923563775678,0.03214285714285715,0.00020215633423180594,2226.0,0.0,7.708410667257367,0.37156355643248307,technical,0,1,0.04043317645868125,0.039885019387307374,0.7248298100519649,0.0,0.8897152154068628,0.3355646992747349,0
FF630,15,618,41.2,3,1,0.37,0.7222222222,0.148692225,0.02065710589,1.0,0.0,1.6291799577281174,0.024666666666666667,0.000598705501618123,618.0,0.0,6.428105272684596,0.31481073984003355,technical,0,1,0.030369583185736217,0.9718414346998676,0.14869222499830226,0.0,0.41315928746512665,0.27826169962253416,0
ZV631,11,1825,165.9090909,1,2,0.37,0.5,0.5811537083,0.1070128734,0.0,0.5,4.348922807986142,0.03363636363636364,0.00020273972602739726,1824.9999999,0.0,7.509883061154913,0.31481073984003355,technical,0,1,0.04244356422889898,0.041256087015883125,0.5811537082707879,0.0,0.815819168456458,0.27826169962253416,0
HC632,8,2484,310.5,2,1,0.99,0.3333333333,0.8172697958,0.2071359586,0.5,0.0,3.9171589399878535,0.12375,0.00039855072463768114,2484.0,0.0,7.818027938530729,0.688134638736401,technical,1,2,0.1637442437123627,0.5014444604940054,0.8172697957135601,0.0,0.9305170121122104,0.6552047402162742,0
AB633,7,2757,393.8571429,3,2,1.65,0.2777777778,0.9150841992,0.2648572522,1.0,0.5,5.346809408753386,0.2357142857142857,0.0005984766050054406,2757.0000003,0.5,7.922261058353247,0.9745596399981308,technical,1,2,0.31445777035575123,0.9713034896373709,0.9150841992536665,0.5,0.9693147172143259,0.9444064527153525,0
MB634,11,1997,181.5454545,2,2,0.8,0.5,0.6427803655,0.1178403935,0.5,0.5,3.9834314890006794,0.07272727272727274,0.00040060090135202804,1996.9999995,0.25,7.599901959208498,0.5877866649021191,technical,0,2,0.09506327891025022,0.5062627163336366,0.6427803652352003,0.25,0.8493260486711849,0.5538839555401894,0
RY635,20,492,24.6,3,1,0.3,1.0,0.1035471157,0.009162308435,1.0,0.0,3.3675148439133338,0.015,0.0006097560975609756,492.0,0.0,6.20050917404269,0.26236426446749106,technical,0,0,0.017357421183138506,0.9978121708127379,0.10354711572170926,0.0,0.32844335137364,0.2253067884748857,0
JA636,2,1884,942.0,3,3,1.13,0.0,0.6022930849,0.6444229823,1.0,1.0,6.6243381065719005,0.565,0.0005997876857749469,1884.0,1.0,7.541683099882111,0.7561219797213337,technical,1,2,0.7577045696068011,0.9743847472332139,0.6022930848726411,1.0,0.8276557951148029,0.7238511759480994,0
WN637,15,1511,100.7333333,1,3,0.3,0.7222222222,0.4686492297,0.06188141966,0.0,1.0,3.1323650828066754,0.02,0.0001985440105890139,1510.9999995,0.0,7.321188556739478,0.26236426446749106,technical,0,0,0.024087849805171802,0.03139545877298483,0.4686492294540559,0.0,0.745583203638696,0.2253067884748857,0
NL638,14,1720,122.8571429,3,1,1.03,0.6666666667,0.5435327839,0.07720122143,1.0,0.0,7.127335741156021,0.07357142857142858,0.0005988372093023256,1720.0000006,0.0,7.450660796211539,0.708035793053696,technical,1,2,0.09619958504124286,0.9721509696360968,0.5435327841244334,0.0,0.7937754267487862,0.6752988237771255,0
SP639,2,2714,1357.0,2,3,1.09,0.0,0.8996775349,0.9317929187,0.5,1.0,7.6400174814072965,0.545,0.0004016212232866618,2714.0,0.5,7.906547232368036,0.7371640659767197,technical,1,2,0.730782855118668,0.5086606423687194,0.8996775348692456,0.5,0.9634657088795637,0.7047094770873138,0
IF640,20,1335,66.75,3,2,0.8,1.0,0.4055893945,0.03834939957,1.0,0.5,3.6578141836886786,0.04,0.000599250936329588,1335.0,0.5,7.197435354096591,0.5877866649021191,technical,0,2,0.05100956429330499,0.9731232968755832,0.4055893944532003,0.5,0.6995197233384176,0.5538839555401894,1
US641,3,1487,495.6666667,2,1,0.59,0.05555555556,0.4600501612,0.3353560387,0.5,0.0,5.686396086673262,0.19666666666666666,0.0003967720242098184,1487.0000001,0.0,7.305188215393037,0.4637340162321401,technical,0,1,0.26189632778368166,0.49726421902334056,0.46005016123539594,0.0,0.739627548409826,0.42862869403240855,0
BR642,10,1588,158.8,2,3,0.64,0.4444444444,0.4962379076,0.1020901288,0.5,1.0,2.700120788107208,0.064,0.00040302267002518893,1588.0,0.5,7.370860166536716,0.49469624183610705,technical,0,1,0.08331562167906482,0.5119542750027197,0.49623790752445446,0.5,0.7640719956094442,0.45989107904770177,0
SB643,6,1553,258.8333333,3,1,0.93,0.2222222222,0.4836975994,0.1713589786,1.0,0.0,6.826835241203685,0.155,0.0005988409529942048,1552.9999997999998,0.0,7.348587530927593,0.6575200029167942,technical,1,2,0.20580942260007082,0.9721597679338885,0.4836975993204085,0.0,0.7557816638062609,0.624293314650894,0
OA644,5,900,180.0,2,1,0.36,0.1666666667,0.2497312791,0.1167702316,0.5,0.0,3.308351867175855,0.072,0.00039999999999999996,900.0,0.0,6.803505257608338,0.3074846997479606,technical,0,0,0.09408430747431809,0.5048504983388702,0.2497312790935341,0.0,0.5528908616059547,0.27086463815397765,0
UF645,7,1364,194.8571429,3,2,0.82,0.2777777778,0.4159799355,0.1270581743,1.0,0.5,2.57176478458441,0.11714285714285713,0.0006011730205278592,1364.0000003,0.5,7.21890970761906,0.598836501088704,technical,0,2,0.15485046303324726,0.9776405140246098,0.4159799355846664,0.5,0.707512918175548,0.5650409129772762,0
DZ646,16,1589,99.3125,1,1,0.32,0.7777777778,0.4965962021,0.06089755271,0.0,0.0,5.978254268844767,0.02,0.0002013845185651353,1589.0,0.0,7.371489295214277,0.2776317365982795,technical,0,0,0.024087849805171802,0.0380711243620489,0.4965962020425226,0.0,0.7643061702071621,0.2407222691986556,0
HI647,11,567,51.54545455,1,1,0.11,0.5,0.1304192046,0.02782089532,0.0,0.0,6.212792436552597,0.01,0.00019400352733686067,567.00000005,0.0,6.342121418721152,0.10436001532424277,technical,0,0,0.010626992561105206,0.02072456889732638,0.13041920459473888,0.0,0.381154333422713,0.06577078696291186,0
ER648,14,1060,75.71428571,1,2,0.21,0.6666666667,0.307058402,0.04455678804,0.0,0.5,3.899676559639183,0.015,0.0001981132075471698,1059.99999994,0.0,6.966967138613983,0.1906203596086497,technical,0,0,0.017357421183138506,0.03038300006268413,0.3070584019629481,0.0,0.6137347264494215,0.15286737133200745,0
YR649,12,2021,168.4166667,3,1,1.21,0.5555555556,0.6513794339,0.1087492635,1.0,0.0,3.9590523654825494,0.10083333333333333,0.000598713508164275,2021.0000004,0.0,7.611842399580417,0.7929925155296614,technical,1,2,0.13289644586137675,0.9718602514133161,0.6513794339913022,0.0,0.8537705254855399,0.7610791485397215,0
MF650,15,1632,108.8,3,1,0.98,0.7222222222,0.5120028664,0.06746724493,1.0,0.0,7.49479165038314,0.06533333333333333,0.0006004901960784313,1632.0,0.0,7.398174092970465,0.6830968447064438,technical,1,2,0.08511040264494035,0.9760357631424661,0.5120028663194552,0.0,0.7742387992584367,0.6501181079241792,0
MC651,14,1147,81.92857143,3,2,0.69,0.6666666667,0.3382300251,0.04885991789,1.0,0.5,6.588350321339232,0.04928571428571428,0.0006015693112467306,1147.00000002,0.5,7.045776576879511,0.5247285289349821,technical,0,1,0.06350893173422396,0.9785718630429807,0.33823002506354494,0.5,0.6430692158160998,0.49021451038574376,0
CK652,11,1140,103.6363636,3,3,0.68,0.5,0.3357219635,0.06389164528,1.0,1.0,3.0025167374018547,0.06181818181818182,0.0005964912280701755,1139.9999996,1.0,7.039660349862076,0.5187937934151676,technical,0,1,0.08037870737126848,0.9666375240426648,0.3357219632865838,1.0,0.6407926306715304,0.4842222413170562,0
RE653,12,1776,148.0,2,1,0.71,0.5555555556,0.563597277,0.09461158591,0.5,0.0,4.13671448837785,0.059166666666666666,0.00039977477477477476,1776.0,0.0,7.482681828154651,0.5364933705145685,technical,0,1,0.07680954067776596,0.504321181646763,0.5635972769212757,0.0,0.8056943116148405,0.5020934047459036,1
FR654,10,2964,296.4,1,1,0.59,0.4444444444,0.9892511645,0.1973723053,0.0,0.0,8.354004755118451,0.059,0.000199055330634278,2964.0,0.0,7.994632311431825,0.4637340162321401,technical,0,1,0.07658519305703151,0.03259714581624007,0.9892511643862951,0.0,0.9962527820021236,0.42862869403240855,1
XO655,2,2189,1094.5,3,1,1.31,0.0,0.7115729129,0.7500227782,1.0,0.0,4.232087903583846,0.655,0.000598446779351302,2189.0,0.0,7.691656822810547,0.8372475245337022,technical,1,2,0.8788522848034006,0.9712333943957177,0.7115729128834416,0.0,0.8834790908690837,0.8057631821759318,0
BS656,3,964,321.3333333,1,2,0.19,0.05555555556,0.2726621283,0.2146375834,0.0,0.5,5.659499315232708,0.06333333333333334,0.00019709543568464732,963.9999998999999,0.0,6.872128101338986,0.173953307123438,technical,0,0,0.08241823119612705,0.02799106712066285,0.2726621282140693,0.0,0.5784336915515964,0.13603874219767192,0
YD657,17,763,44.88235294,1,2,0.15,0.8333333333,0.2006449301,0.02320697946,0.0,0.5,2.2091108584054022,0.008823529411764706,0.0001965923984272608,762.99999998,0.0,6.638567789166521,0.13976194237515868,technical,0,0,0.009043362297097372,0.02680884600479827,0.20064493011102508,0.0,0.49149775285327335,0.10151591355378778,1
WY658,8,551,68.875,2,1,0.22,0.3333333333,0.1246864923,0.03982087213,0.5,0.0,3.5889244183730273,0.0275,0.00039927404718693283,551.0,0.0,6.313548046277095,0.1988508587451652,technical,0,0,0.03418349273822175,0.5031443886379943,0.12468649228773297,0.0,0.37051873813644454,0.16117766000973158,0
RB659,19,613,32.26315789,2,2,0.25,0.9444444444,0.1469007524,0.01446872096,0.5,0.5,3.823589310922337,0.013157894736842105,0.0004078303425774878,612.99999991,0.25,6.419994928147142,0.22314355131420976,technical,0,0,0.014877789585547288,0.523253104117325,0.14690075237571476,0.25,0.41014045087867057,0.18570585503891326,0
DE660,7,2280,325.7142857,1,1,0.46,0.2777777778,0.7441777141,0.2176712076,0.0,0.0,7.919343956180727,0.06571428571428571,0.0002017543859649123,2279.9999999,0.0,7.732369222284388,0.3784364357202451,technical,0,1,0.0856231972066191,0.038940374191292204,0.7441777139918182,0.0,0.8986330809969356,0.3425042068284207,0
WD661,18,647,35.94444444,2,2,0.26,0.8888888889,0.159082766,0.01701785609,0.5,0.5,2.2457502110120355,0.014444444444444446,0.000401854714064915,646.9999999199999,0.25,6.473890696352274,0.23111172096338664,technical,0,0,0.016609595780690364,0.509209384483458,0.15908276599361637,0.25,0.4302015612496848,0.1937512711089979,0
PD662,10,1527,152.7,1,2,0.31,0.4444444444,0.474381942,0.097866137,0.0,0.5,6.692522071830547,0.031,0.00020301244269810086,1527.0,0.0,7.331714969726466,0.27002713721306015,technical,0,0,0.038894792773645055,0.041897016493809114,0.4743819419222944,0.0,0.7495013504575541,0.23304394797883574,0
PK663,8,982,122.75,3,1,0.59,0.3333333333,0.2791114296,0.07712702954,1.0,0.0,1.9955045919781103,0.07375,0.0006008146639511202,982.0,0.0,6.890609120147166,0.4637340162321401,technical,0,1,0.09643995749202974,0.9767983165416025,0.27911142957512636,0.0,0.585312705812393,0.42862869403240855,1
IG664,13,2380,183.0769231,1,1,0.48,0.6111111111,0.7800071659,0.1189008706,0.0,0.0,6.438395134592364,0.03692307692307692,0.00020168067226890757,2380.0000003,0.0,7.7752758464868625,0.3920420877760237,technical,0,1,0.04686776206436142,0.03876713476088112,0.7800071659419557,0.0,0.9146038065740787,0.35624175717097,0
FU665,9,1478,164.2222222,2,2,0.59,0.3888888889,0.4568255106,0.1058447882,0.5,0.5,3.3106196825746137,0.06555555555555555,0.00039918809201623814,1477.9999998,0.25,7.2991214627108,0.4637340162321401,technical,0,1,0.08540953280591962,0.5029423797085941,0.4568255104652938,0.25,0.7373693786275757,0.42862869403240855,0
TJ666,20,2986,149.3,1,2,0.6,1.0,0.9971336439,0.09551178089,0.0,0.5,4.578367763437359,0.03,0.00020093770931011386,2986.0,0.0,8.00202481821611,0.4700036292457355,technical,0,1,0.0375487070492384,0.037021048391942035,0.9971336437837954,0.0,0.9990044246534273,0.4349590870227238,1
GE667,11,1374,124.9090909,1,1,0.27,0.5,0.4195628807,0.07862210862,0.0,0.0,5.834286324500038,0.024545454545454547,0.00019650655021834063,1373.9999999,0.0,7.226209010100671,0.23901690047049992,technical,0,0,0.030206421279747528,0.026607088453336092,0.41956288062203057,0.0,0.7102298682737023,0.20173308638699,0
